FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,BwdPktLenMax,BwdPktLenMin,FwdHeaderLen,BwdHeaderLen,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,TargetOutput
2919,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8231,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
9826,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
9425,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
19836,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
22137,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
17008,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15619,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15951,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2925,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4062,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5604,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
6673,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
8046,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10303,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
10187,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
8390,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3771,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7318,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6050,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3656,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5667,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
6815,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
7987,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
9102,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10705,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8314,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7165,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5938,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3206,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5273,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6596,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
8571,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
7958,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
21896,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
21420,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
19755,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4788,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
18301,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
18692,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5287,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9946,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
11434,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
14023,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
15991,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
18395,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
12196,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10788,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8223,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3711,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6013,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6798,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
9163,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10269,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10958,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
13960,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
9349,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2166,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5955,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6825,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4985,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6697,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
7818,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8667,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10530,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
12196,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
8041,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6844,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2417,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3988,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5757,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6358,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8464,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9310,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
10730,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
8751,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
14840,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
450,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6893,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6119,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4647,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
36773,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
38721,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
40655,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
43259,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
44195,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
11145,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9386,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4840,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3906,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7372,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5406,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
6798,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
7648,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
10594,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
10385,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
8349,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3347,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7490,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7003,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4467,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7697,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
8584,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
9220,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
11906,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
12702,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
9378,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8443,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5109,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4369,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7910,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7073,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8189,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9099,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
12464,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
11830,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9331,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3784,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7911,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6786,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3735,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6018,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
7162,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8647,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
11302,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,0
7827,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6575,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2334,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
13417,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
403,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5378,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
16634,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
17962,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
19042,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
19975,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,0
22658,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,0
7972,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2036,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6992,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5852,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5016,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6826,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
7906,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
10378,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
24516,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,0
21020,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
26025,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,0
19932,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
17450,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12429,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
13652,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
16272,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
17402,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
8187,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
22549,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,0
11320,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
8503,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2198,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7317,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5925,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2786,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5886,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
7074,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
8606,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
8861,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
10697,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
7804,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5190,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6781,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2912,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4537,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4770,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
5718,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
6953,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
9918,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,0
9739,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
8349,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3329,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7591,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6466,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3633,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7684,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
6837,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
21236,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,0
20112,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
20925,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,0
16001,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2602,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
17018,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2902,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3801,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
20184,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
24890,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
28512,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
37913,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
41911,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
25644,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4280,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
21498,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
18029,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8749,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
22526,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
25053,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
26801,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
28840,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
31440,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
11366,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2494,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8967,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5127,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7122,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5963,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
6857,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
8118,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
10720,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
11063,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
9087,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4182,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8358,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7275,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4530,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7525,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
8136,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9003,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
10877,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
13378,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8496,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2344,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7508,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4626,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6479,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5884,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
7694,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
9218,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
11560,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
28395,3,7,321,4434,321,0,1460,0,60,164,3,321,7,4434,0
26136,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
20497,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
24427,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
22947,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3687,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6991,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
8014,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8445,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10612,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
12918,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8378,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2634,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7676,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5018,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6816,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15831,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
17611,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
18017,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
19257,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
21486,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
6487,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8055,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2331,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5655,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4208,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7125,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
8337,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
10856,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
11417,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
11646,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
2983,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3661,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7516,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3160,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6600,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5925,4,8,324,4434,324,0,1460,0,80,184,4,324,8,4434,0
7765,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8323,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
9511,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
11821,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
6446,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8256,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2293,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5783,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4527,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
40032,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
44674,4,8,314,4434,314,0,1460,0,80,184,4,314,8,4434,0
48449,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
52290,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
53044,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
16808,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4837,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
12417,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4190,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8835,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5143,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,0
6957,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
7074,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
8175,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
10839,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
6988,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8916,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3227,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6942,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5831,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6286,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
7632,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
9951,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
10509,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
12755,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
8868,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2737,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5678,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5193,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8031,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5726,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
7612,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
7645,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
8778,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
11312,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
6395,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8182,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2410,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6127,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4965,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9062,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
9098,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,0
11670,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
6006,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2671,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15134,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,0
5175,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15938,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,0
9907,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10829,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
15325,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,0
17115,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
7565,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
8816,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
21575,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,0
6862,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6035,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5097,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
10341,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4155,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6953,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8854,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,0
8716,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10395,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
12000,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
6666,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8405,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3169,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4672,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6288,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5404,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
8352,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
10495,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
25278,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
24761,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,0
19816,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
23038,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3376,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
18481,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4322,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6606,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
8671,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
8719,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
10595,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
12484,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
7044,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
9031,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3132,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5041,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6894,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5680,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,0
6302,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9491,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
11432,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
10147,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
2678,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8390,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4434,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7486,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3560,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
24788,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
26463,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,0
26505,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,0
28312,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,0
30039,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,0
6019,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
7623,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
2249,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
3840,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
5449,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4395,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,0
5816,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
7394,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
9322,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,0
9327,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,0
3351,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8701,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
6134,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
8163,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
4884,1,1,0,0,0,0,0,0,20,20,1,0,1,0,0
